File Name,Random,Dataset,Have Chili,Have Cucumber,Have Tomato,Have Lettuce,Have Basil,Have Healthy
Dataset\Tomato\Tomato__leaf_mold/52790cd9-3f4a-4da8-8786-37c17a102dd0___Crnl_L.Mold 6692.JPG,0.060842529,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/528ee5e6-6c7f-4676-9fe2-fe3956a73b00___Crnl_L.Mold 6739.JPG,0.936310699,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/534e3551-79be-4101-92ac-2996761db483___Crnl_L.Mold 6707.JPG,0.729579488,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/53583056-c427-4687-b89f-e0507471c8b2___Crnl_L.Mold 9077.JPG,0.868014184,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5362725f-e508-4dcf-bdcd-fb08c37630e1___Crnl_L.Mold 9114.JPG,0.973980921,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/53853659-7886-4d19-87a0-65318154b8e2___Crnl_L.Mold 8865.JPG,0.373991012,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/538d20ab-b01e-4d55-ad39-b0fbeb3babbe___Crnl_L.Mold 7002.JPG,0.96242003,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/53a46a74-0eb9-43e4-9480-1540475cf419___Crnl_L.Mold 8892.JPG,0.477233822,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/544d95c7-34a8-442b-8471-3071612ec4ae___Crnl_L.Mold 8881.JPG,0.471915722,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5461b103-1d68-4a3c-a083-cd31a3718d2e___Crnl_L.Mold 6890.JPG,0.164218643,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5467ad1f-7db3-4b4d-907a-12ea50ef84c3___Crnl_L.Mold 7097.JPG,0.103780817,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/546f348a-359a-4cff-8cdd-c87ecb1cec95___Crnl_L.Mold 6873.JPG,0.754336534,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/54ad9e10-f37e-40af-89ab-43ec8bcfbb55___Crnl_L.Mold 9057.JPG,0.810696143,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/55495e8f-9873-4dda-a02e-32736fed032a___Crnl_L.Mold 6499.JPG,0.430829669,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/559675ba-6f1c-4d85-b66d-849c6b8845d4___Crnl_L.Mold 8651.JPG,0.243548514,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/55aaf81e-1a23-419c-9b20-a24f5ab5e0ec___Crnl_L.Mold 6549.JPG,0.82951689,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/55c2cd78-8c7c-4102-801f-c87d2284b874___Crnl_L.Mold 7069.JPG,0.754401756,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/55cc7d97-c88a-4053-8691-288e94bf96b0___Crnl_L.Mold 9182.JPG,0.526447962,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/561e6144-f53b-477e-96ef-88deff234bc6___Crnl_L.Mold 6855.JPG,0.727917403,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5673859a-ec42-4fc0-80ec-44cc3203c7be___Crnl_L.Mold 8768.JPG,0.569339524,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/56779b93-da91-4f00-b562-ed5114e6d378___Crnl_L.Mold 6635.JPG,0.050536132,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/56f9744f-d517-49f5-9c76-0870da25c035___Crnl_L.Mold 6891.JPG,0.354466713,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5784abe2-e3ea-44e8-aa2b-f5d316c851e5___Crnl_L.Mold 8813.JPG,0.309776718,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/586436a4-0d4b-4874-82d4-b8708e20706c___Crnl_L.Mold 8972.JPG,0.899828914,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/58716bd0-de1b-480d-9381-af08e2f13813___Crnl_L.Mold 6732.JPG,0.670446324,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/58fa7c1e-418a-45e5-9228-14bdee34fc89___Crnl_L.Mold 6816.JPG,0.758280631,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/58fb4710-c0a7-4a76-8667-07fbe66bfac9___Crnl_L.Mold 6568.JPG,0.57386276,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/59ad7ddc-9db9-4a9f-b067-e190e0a494e7___Crnl_L.Mold 6566.JPG,0.165152556,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/59b7a40e-6049-424d-a05e-21a16570f170___Crnl_L.Mold 9153.JPG,0.490399078,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/59be5fe5-77f9-4538-a3c9-8c3be20f662d___Crnl_L.Mold 8938.JPG,0.221429665,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/59dec63f-ae7e-4a24-abd1-3a58f176cf84___Crnl_L.Mold 6604.JPG,0.186344746,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5af43679-cda7-4cdc-8d9f-e962e22e68c5___Crnl_L.Mold 8654.JPG,0.922595511,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5c58dd13-93e0-4e77-b653-ba1f6833a67e___Crnl_L.Mold 8712.JPG,0.517479753,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5c8c542d-0f80-46c8-92f9-65e6d6554c37___Crnl_L.Mold 8628.JPG,0.815800259,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5d0e582a-7d32-4069-9987-468d87614c8f___Crnl_L.Mold 9138.JPG,0.028001832,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5d11b6ba-115c-46a3-9d23-b9984f822b61___Crnl_L.Mold 6678.JPG,0.146322084,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5d9bfd9d-330d-4be1-8369-d4ff27bd4473___Crnl_L.Mold 6852.JPG,0.755583448,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5ea3c837-2de6-4da6-bd96-47da4eeccf2c___Crnl_L.Mold 6697.JPG,0.46126512,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5f3285ca-687c-4466-8581-93eb7d8a6af5___Crnl_L.Mold 6686.JPG,0.499146163,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/5fc8babb-214b-459a-9440-898cedeb4944___Crnl_L.Mold 8667.JPG,0.625350496,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/600a933c-9490-4ae7-b7e7-5177992b9bb8___Crnl_L.Mold 8633.JPG,0.342396833,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/601c3e63-5248-414a-b08c-3aa66b9cc8f0___Crnl_L.Mold 8939.JPG,0.99633927,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/605aacc9-f599-4bef-a53c-01e56dde4892___Crnl_L.Mold 8679.JPG,0.414898226,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/60c13496-85a3-4c97-8242-d7c61bdd3a1f___Crnl_L.Mold 6936.JPG,0.265865877,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/60d51b5b-d8ac-411b-bb3a-98d75f5965c6___Crnl_L.Mold 9178.JPG,0.092633991,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/60f7b149-4286-4101-a156-9bf5551261d7___Crnl_L.Mold 7137.JPG,0.10551711,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/614f3742-24d2-4b79-a81c-29e6516e1d4c___Crnl_L.Mold 8652.JPG,0.409264515,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/619f232e-e49b-4ec8-bb48-552632b2c660___Crnl_L.Mold 9050.JPG,0.118808868,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/61cade04-60b3-44bf-88f3-88583c90f49e___Crnl_L.Mold 9148.JPG,0.33431004,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/624b9411-3aef-4d0e-a62a-f7feb5fad021___Crnl_L.Mold 6881.JPG,0.844847189,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/625e4181-9290-45e1-986c-1c168d912a6d___Crnl_L.Mold 9017.JPG,0.142862319,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/629b73e7-834a-4b53-a164-bdc3a2030417___Crnl_L.Mold 8816.JPG,0.433120927,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6337ca93-b6c5-439e-964b-9ad0b984c227___Crnl_L.Mold 6642.JPG,0.012622921,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/636917d9-3ca7-43d0-9295-6b9fcf1103b0___Crnl_L.Mold 8919.JPG,0.76648457,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6371bae8-f9d4-4b4c-88d7-96de89c4c14a___Crnl_L.Mold 7058.JPG,0.0987801,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/63d32854-5b4d-44c6-9695-96e12812916e___Crnl_L.Mold 9076.JPG,0.462066871,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/63ed021f-afc3-44cc-ab70-0bacc9815d3e___Crnl_L.Mold 6997.JPG,0.422924717,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/64a9cc36-cb5c-450d-9c5f-b89d3897e52c___Crnl_L.Mold 8637.JPG,0.398432583,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/651f89b5-fe33-495e-896a-f37e2158234c___Crnl_L.Mold 8721.JPG,0.89921849,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6540d96a-71ba-4c91-8319-c0f4019a1b8e___Crnl_L.Mold 6910.JPG,0.288438821,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6545ca24-20cc-4544-9f5e-ec0624c2466e___Crnl_L.Mold 8790.JPG,0.360718704,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/65986ff3-5848-4473-a7b7-b79e07d79fd7___Crnl_L.Mold 7040.JPG,0.012243504,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/65a8115c-7646-4226-adbb-c819baac010a___Crnl_L.Mold 6842.JPG,0.383044858,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/661a456b-bd86-4c75-951f-0accf26ea4aa___Crnl_L.Mold 8955.JPG,0.553507809,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/662d31b7-5dcb-4af1-b645-20b83610d1ee___Crnl_L.Mold 8687.JPG,0.038796045,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6685d4bb-ddc5-40b3-b7cf-e4b71a713e31___Crnl_L.Mold 7019.JPG,0.883820758,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/66c0dead-4a9f-4c5a-8c0a-4ed4eada7292___Crnl_L.Mold 8764.JPG,0.169238349,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/66e2cbf6-82f1-49b6-9f62-727cfadef50a___Crnl_L.Mold 8684.JPG,0.045582501,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/67001860-5fda-495c-b2fb-a036f21448f8___Crnl_L.Mold 8838.JPG,0.393786779,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/67146d7f-01d8-46e5-b772-3617f7b5d403___Crnl_L.Mold 8673.JPG,0.705450026,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/676a35ff-f0b2-43c8-bb58-ab531c46516a___Crnl_L.Mold 9005.JPG,0.696492407,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/67b422e6-78d5-4943-8926-4a2ac8bbde52___Crnl_L.Mold 8843.JPG,0.871505388,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/68195fab-d012-4532-8b71-6ec8812ceb89___Crnl_L.Mold 9043.JPG,0.823236949,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6911d2dc-3f23-4a99-bf13-69a61f83585c___Crnl_L.Mold 8786.JPG,0.241167972,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/69317010-b2b4-4a64-837e-94f8302fd508___Crnl_L.Mold 9149.JPG,0.15562531,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/69468833-8b43-4e43-8ebf-b86adcaeee0d___Crnl_L.Mold 6880.JPG,0.273803124,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/697ae68d-7932-4320-a28e-c8228cd23f50___Crnl_L.Mold 8629.JPG,0.912310981,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/69fc385e-4ceb-4858-83d6-1fbc1973d441___Crnl_L.Mold 8844.JPG,0.040643494,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6a43fd4b-43d1-4539-8878-ad72d770b74f___Crnl_L.Mold 9039.JPG,0.855923959,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6a72d24d-5705-4647-8a8c-77d2f268c08a___Crnl_L.Mold 8708.JPG,0.837678404,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6ad9e92c-8dff-450a-b289-5408ee37c014___Crnl_L.Mold 6953.JPG,0.165136406,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6ae9566d-3180-429e-a8a1-08c201048d0f___Crnl_L.Mold 6605.JPG,0.944941712,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6b56547b-6d59-40ef-852a-b3cf29f779b4___Crnl_L.Mold 8902.JPG,0.333883958,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6b6edf2a-0cb5-4a38-a16f-dc8faf705c46___Crnl_L.Mold 9032.JPG,0.203034152,Test,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6bb7b9f1-7f75-4cf4-a949-cf779a171417___Crnl_L.Mold 6958.JPG,0.562820665,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6bc4a7d2-eaf3-41d4-8129-3165658288d4___Crnl_L.Mold 8766.JPG,0.104918279,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6beda1f2-d01e-4693-b3c0-e544cf00954b___Crnl_L.Mold 6917.JPG,0.698912778,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6c65f54e-41fe-4865-977a-524421d5fca3___Crnl_L.Mold 9040.JPG,0.31967889,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6c859190-5922-4207-9bfe-ecb4fce2e273___Crnl_L.Mold 7010.JPG,0.438287146,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6cda92fc-5b8b-47b5-803a-ed31c7a9106a___Crnl_L.Mold 8728.JPG,0.287587697,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6e230511-861d-4ae8-8212-374417841b4c___Crnl_L.Mold 8894.JPG,0.389792574,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6e2b61bf-f35d-4e8a-a64c-c3cfed5db42e___Crnl_L.Mold 9008.JPG,0.420041233,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6e33ee8d-616a-47f2-8229-d4375c47346c___Crnl_L.Mold 8795.JPG,0.673373976,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6e41b201-9283-4da4-b7b1-1f2b37716142___Crnl_L.Mold 6955.JPG,0.790371245,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6e5d3e12-17ad-4c87-bb29-26b13a797560___Crnl_L.Mold 9075.JPG,0.49097173,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6e6da01b-c5b7-4050-b502-4d284330b11b___Crnl_L.Mold 6729.JPG,0.451837178,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6e7e78fc-dc40-4175-9513-272ab0d98d01___Crnl_L.Mold 9007.JPG,0.395637362,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6e8f1122-d902-408e-a33e-2d5514112e38___Crnl_L.Mold 6944.JPG,0.117864532,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6f0ac1c9-cf47-4d88-87e6-5554dedfa621___Crnl_L.Mold 6663.JPG,0.763724251,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6f733647-eb00-45d7-91a9-0845c1613d80___Crnl_L.Mold 7049.JPG,0.457125403,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6fd472fe-cc75-4762-a3fa-2428649907c8___Crnl_L.Mold 7156.JPG,0.74674628,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/6ffea8bd-57cd-4fcf-b477-decec427a981___Crnl_L.Mold 8806.JPG,0.546209743,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/7011fa6f-fba9-466e-a6d1-439370a4a37b___Crnl_L.Mold 6588.JPG,0.939659478,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/70125561-7733-494a-a3e4-3d1674a89b04___Crnl_L.Mold 6717.JPG,0.775434761,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/705249ab-9023-4025-8f6c-9ed74b1b69d9___Crnl_L.Mold 7014.JPG,0.851052738,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/705e1448-cb1b-4047-802a-a0deb547bc2e___Crnl_L.Mold 8670.JPG,0.058678343,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/706355a7-3ca5-4a79-b946-6fecf0b17277___Crnl_L.Mold 8990.JPG,0.475079198,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/707469c1-31f4-4c33-ae84-432e70e0c399___Crnl_L.Mold 9034.JPG,0.494170689,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/70e4ee54-f85e-461b-a35b-e35deb567620___Crnl_L.Mold 6516.JPG,0.481020792,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/7107f26c-71de-4158-a361-068d5611d046___Crnl_L.Mold 6600.JPG,0.049266969,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/7115a5d7-3157-4183-bda2-8d0b43f50276___Crnl_L.Mold 8898.JPG,0.297900436,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/72195027-eef6-4b92-8a7e-9d60842f6e97___Crnl_L.Mold 9151.JPG,0.142106555,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/722e11c3-9b08-4192-9ad0-142e9240914c___Crnl_L.Mold 8920.JPG,0.184841063,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/7281a343-89af-4704-a7f7-2a7c2be56c39___Crnl_L.Mold 6525.JPG,0.493660618,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/73045f6c-d0c7-43a3-a229-1f521a7ff33f___Crnl_L.Mold 8851.JPG,0.922976414,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/73100edb-a729-4497-9c65-e8de1c6ae7af___Crnl_L.Mold 6581.JPG,0.033377964,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/731cf3e6-e1a9-4258-9679-d7502ad51914___Crnl_L.Mold 7127.JPG,0.477319758,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/735f7469-96ea-4e79-9865-72883d3c16db___Crnl_L.Mold 8998.JPG,0.177161254,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/738b2359-39ac-465b-8d8e-43dc842a280e___Crnl_L.Mold 6535.JPG,0.275809204,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/73c3f88e-6802-4afd-9065-431bbe6a312d___Crnl_L.Mold 6970.JPG,0.408884496,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/73f77cb0-f4ee-4500-ac3f-2cd6c79585ed___Crnl_L.Mold 7000.JPG,0.445749226,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/74cb417c-24ca-43b2-897a-8c310636ac22___Crnl_L.Mold 7149.JPG,0.914032903,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/74cdebf6-7aa9-40a1-bca2-d4dc28bc5b1f___Crnl_L.Mold 8724.JPG,0.026243452,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/74fdc5c4-bb48-4774-ba11-cfc7d826e7dc___Crnl_L.Mold 9123.JPG,0.13232832,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/755296b4-fa21-4ec5-b912-bd85b2897a01___Crnl_L.Mold 8630.JPG,0.813489867,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/75b10923-dfb7-4b29-b12f-7e76fc069f51___Crnl_L.Mold 6674.JPG,0.737998989,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/760c9629-46ea-41dc-8a59-5ddff5352e86___Crnl_L.Mold 8635.JPG,0.619515694,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/76b3aadb-a6e5-465d-809b-0aa4d60a1f83___Crnl_L.Mold 6680.JPG,0.935701332,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/76e5026d-dc54-4129-8250-573317cc91da___Crnl_L.Mold 6700.JPG,0.02380498,Train,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/770f7e1c-99a6-4441-9281-015935d290ef___Crnl_L.Mold 6937.JPG,0.499348273,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/77219bfa-b44d-449d-a7bc-3f27d26ffd6a___Crnl_L.Mold 6545.JPG,0.515740637,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
Dataset\Tomato\Tomato__leaf_mold/77451675-72f4-41be-9e1f-698f7bb5d7bc___Crnl_L.Mold 7032.JPG,0.702541772,Others,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
